dos_id,name,filed,entity_type,county,jurisdiction,process_name,process_address,process_address_2,process_city,process_state,process_zip
8016281,THE VOYAGE BRIEF LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016284,JPB CINEMA INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,JPB CINEMA INC.,1111 GREENE AVE,FLOOR 3,BROOKLYN,NY,11221
8016285,"150 W. 88TH ST, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Andrew Albert,150 W. 88th St,,New York,NY,100242430
8016286,"MOONLIGHT LEDGER, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,Moonlight Ledger,393 Grand Ave,,Rochester,NY,14609
8016287,NARGIS GLOBAL INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,NARGIS NABIEVA,1602 WEST 10TH STREET,APT 1C,BROOKLYN,NY,11223
8016288,YAAZ FOODS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016289,"KRM NY, L.L.C.",2026-09-08,FOREIGN LIMITED LIABILITY COMPANY,New York,New Jersey,"KRM NY, L.L.C.",2 north street,,WALDWICK,NJ,07463
8016291,JH PYRAMID CAPITAL CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Westchester,New York,JEFF HOROWITZ,36 TALCOTT RD,,RYE BROOK,NY,10573
8016292,JT LUXE HAIIR LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,Jeffrey Torres,2441 Crotona Avenue,,Bronx,NY,10458
8016294,TEMPE TRADE INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,XUEYING XIE,4255 COLDEN ST 3C,,FLUSHING,NY,11355
8016295,EMBER AND ASH CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,EMBER AND ASH CORP.,358 KOSCIUSZKO ST,,BROOKLYN,NY,11221
8016297,PEAK DEVELOPMENT 26 COOPER LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,PEAK DEVELOPMENT 26 COOPER LLC,625 Ensminger Road,,Tonawanda,NY,14150
8016299,J.S USED MERCHANDISE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,JOSE SORTO,29 DOWNS RD,,HEMPSTEAD,NY,11550
8016300,1345 LINCOLN PARKING CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,1345 LINCOLN PARKING CORP.,1345 LINCOLN PLACE,,BROOKLYN,NY,11213
8016301,COZYLIANBUSINESS INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,COZYLIANBUSINESS INC,561 ACORN ST,UNIT K,DEER PARK,NY,11729
8016302,RESCUED NYC LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016304,JKO HOLDINGS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,JINGWEN JI,50-20 38TH ST,,LONG ISLAND CITY,NY,11101
8016306,PMD GROUP LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8016307,ALL IN 1 MANAGEMENT GROUP LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,ALL IN 1 MANAGEMENT GROUP LLC,617 Willow St.,,Mamaroneck,NY,10543
8016308,GIGGO INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Bronx,New York,Helal Alhamidi,434 W 238TH street,,Bronx,NY,10463
8016309,THE ALMIGHTY ONE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016310,B&J HOLDINGS II LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,C/O THE LLC,336 S. SERVICE ROAD,,MELVILLE,NY,11747
8016311,ZACK'S PRINT SHOP LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016312,SDITSERVICE INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,Serezha Dzhaiani,1215 AVENUE N 2E,,Brooklyn,NY,11230
8016313,IRIE JAM EVENTS INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,ROBERT CLARKE,1975 LINDEN BLVD SUITE 402,,ELMONT,NY,11003
8016314,ZIZY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,ZENBUSINESS INC.,41 STATE STREET,SUITE 112,ALBANY,NY,12207
8016315,EVOLUTION ELECTRICAL SERVICES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Chenango,New York,EVOLUTION ELECTRICAL SERVICES LLC,16 Chenango Ave,,Sherburne,NY,13460
8016316,G. DOWD CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,"BETH A. SWENDSEN-DOWD, ESQ., P.C.",220 NASSAU BOULEVARD SOUTH,,GARDEN CITY SOUTH,NY,11530
8016317,GUIDEPOST MONTESSORI AT WILLIAMSBURG LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Ira Schwartz,220-46 73rd Avenue,,Bayside,NY,11364
8016318,PEAK DEVELOPMENT 225 FIRETOWER LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,PEAK DEVELOPMENT 225 FIRETOWER LLC,625 Ensminger Road,,Tonawanda,NY,14150
8016319,SIGNATURE PRO CLEANERS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016321,51 BROADWAY VALLEY SPA INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,51 BROADWAY VALLEY SPA INC.,51 Broadway Unit 6,,GREENLAWN,NY,11740
8016322,"ILL SAY ANYTHING PRODUCTIONS, INC.",2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,Shaun Menchel,40 Caumsett Woods Lane,,Woodbury,NY,11797
8016323,BREKTUSHI ENTERPRISES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Denis Brektushi,96 Joyce Road,,Hartsdale,NY,10530
8016324,GARUNSKI LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Madison,New York,Garun Vagidov,9549 Skaneateles Turnpike,,Hubbardsville,NY,13355
8016326,LZ NATIONAL BUSINESS SOLUTIONS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,Elizabeth Dominguez,1107 E 229th St,1A,Bronx,NY,10466
8016328,NORTH STAR WEB LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,NORTH STAR WEB LLC,2945 Davis St,,Oceanside,NY,11572
8016329,CRYSTAL CLEANING AND MAINTENANCE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,CRYSTAL CLEANING AND MAINTENANCE LLC,617 Willow St.,,Mamaroneck,NY,10543
8016331,KING PLUMBING SUPPLY INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,KING PLUMBING SUPPLY INC.,118-05 ATLANTIC AVENUE,,RICHMOND HILL,NY,11418
8016333,BR SQUARE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,BR SQUARE LLC,5308 13 Avenue,Suite 496,Brooklyn,NY,11219
8016334,"HIGBY ROAD, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Saratoga,New York,"c/o Bond, Schoeneck & King, PLLC",One Lincoln Center,,Syracuse,NY,13202
8016335,M'DARI LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,ACCUMERA LLC,"911 CENTRAL AVE., #101",,ALBANY,NY,12206
8016336,YI XIN HUANG INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,THE CORP,13613 57TH RD,,FLUSHING,NY,11355
8016339,LW PRIVATE DINING LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,LW PRIVATE DINING LLC,39 palisades ct,,Pomona,NY,10970
8016341,"LAW OFFICE OF ROBERT M. SULLIVAN, PLLC",2026-09-08,DOMESTIC PROFESSIONAL SERVICE LIMITED LIABILITY COMPANY,New York,New York,"LAW OFFICE OF ROBERT M. SULLIVAN, PLLC","260 madison ave, 8th floor",,NEW YORK,NY,10016
8016342,VIVA HOME K INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,KAM WAI LAM,8454 GRAND AVENUE,,ELMHURST,NY,11373
8016344,"THE GREEN POINT KNIFE BOX, INC.",2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,"THE GREEN POINT KNIFE BOX, INC.",106B Nassau Ave.,#174,Brooklyn,NY,11222
8016345,65 HIGHVIEW NC LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,65 HIGHVIEW NC LLC,61 College RD,,Monsey,NY,10952
8016346,332 & 334 DELAWARE AVE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,332 & 334 Delaware Ave LLC,10 Morgan Way,,Latham,NY,12110
8016347,80 VERNON ST LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Pearl Goldwurm,1522 61st Street,,Brooklyn,NY,11219
8016349,MAYTICKETS26 LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Matthew Hedvat,11 Wooleys Ln,2A,Great Neck,NY,11023
8016350,JUST 74 INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,John Walsh,215 Beach 126th Street,,Rockaway Beach,NY,11694
8016351,GRIT SOCIETY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016352,SANTA ANA DELI Y PUPUSERIA INCORPORATED,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,SANTA ANA DELI Y PUPUSERIA INCORPORATED,46 FULTON AVE,,HEMPSTEAD,NY,11550
8016353,V & YZM LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,MIKHAIL YEZHOV,3907 LYME AVENUE,,BROOKLYN,NY,11224
8016354,LAMNICA DESIGN STUDIO LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8016355,BRAIN REJUVENATION FOUNDATION INC.,2026-09-08,DOMESTIC NOT-FOR-PROFIT CORPORATION,Queens,New York,guochang ma,149 east 23rd street,po box 1560,NEW YORK,NY,10010
8016356,HYGRADE LDF INDUSTRIES INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,THE COMPANY,1646 44TH ST,,BROOKLYN,NY,11204
8016357,TRIPLE COOL LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Jenna A Alexy,1812 Menahan Street,Apt. 3D,Ridgewood,NY,11385
8016358,KHAMAR BARI SUPERMARKET BUFFALO INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Erie,New York,HASAN MORAD,881 BROADWAY,,BUFFALO,NY,14212
8016359,AR HAMPTON SERVICES INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,Rosa Sanches,541 N Magee Street,,Southampton,NY,11968
8016360,PANE RUSTICO DISTRIBUTOR CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,Pane Rustico Distributor Corp.,31 E. Jefferson Avenue,,Mineola,NY,11501
8016361,CITY CLIP DESIGN LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8016362,ZAID GOURMET GROCERY CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,New York,New York,AMANY ALKAIFI,1634 MADISON AVE.,,NEW YORK,NY,10029
8016363,CARMENMEILI INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Richmond,New York,CARMENMEILI INC.,55 FURNESS PL,,STATEN ISLAND,NY,10314
8016366,DRIA VENTURES FUND II GP LLC,2026-09-08,FOREIGN LIMITED LIABILITY COMPANY,New York,Delaware,COGENCY GLOBAL INC.,122 EAST 42ND STREET,18TH FLOOR,NEW YORK,NY,10168
8016367,PERFORMANCE PIPING SOLUTIONS CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Putnam,New York,Performance Piping Solutions Corp.,293 Tonetta Lake Rd,,Brewster,NY,10509
8016368,AURESCREST INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,HARRY X XU,33-32 FARRINGTON ST PLP,,FLUSHING,NY,11354
8016370,SHANGHAO CAR SERVICES INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,SHANGHAO CAR SERVICES INC.,13263 POPLE AVE FL 2,,FLUSHING,NY,11355
8016371,LONGHORN HOMESTEAD ENTERPRISE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Montgomery,New York,LONGHORN HOMESTEAD ENTERPRISE LLC,494 MAPLE HILL RD,,CANAJOHARIE,NY,13317
8016372,STUYVESANT NATURAL DELI AND GROCERY CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,STUYVESANT NATURAL DELI AND GROCERY CORP.,62 Stuyvesant Ave,,BROOKLYN,NY,11221
8016374,VIORA FASHION TRADING INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,New York,New York,VIORA FASHION TRADING INC.,47 WEST 37TH STREET,,NEW YORK,NY,10018
8016376,DIAMOND LASH 303 INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Richmond,New York,DIAMOND LASH 303 INC.,1752 HYLAN BLVD,,STATEN ISLAND,NY,10305
8016377,EMMC INC.,2026-09-08,DOMESTIC NOT-FOR-PROFIT CORPORATION,Queens,New York,EMMC INC.,3716 73rd st,ste 201 fr,JACKSON HEIGHTS,NY,11372
8016378,CLICKVISION SOLUTIONS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016379,FOCUS UP VISUALS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8016380,BE CAPI CAFE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016381,105 AMES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,105 AMES LLC,105 AMES STREET,,BRENTWOOD,NY,11717
8016382,1942 CHATTERTON LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,1942 CHATTERTON LLC,456 CENTRAL AVENUE,,BROOKLYN,NY,11221
8016383,JANAT CONTRACTING CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Bronx,New York,JANAT CONTRACTING CORP.,251 THROGS NECK BLVD,,BRONX,NY,10465
8016384,L & L TWO SISTERS PIZZA LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,GIUSEPPE GELSOMINO,258 ADAMS WAY,,SAYVILLE,NY,11782
8016386,SONIA EYEBROWS INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,NARINDER KOUR,7722A 5TH AVENUE,,BROOKLYN,NY,11209
8016387,ZAVAAM LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,ZAVAAM LLC,29 SWALLOW LANE,,HAUPPAUGE,NY,11788
8016388,"HERENCIA TAINA, INC.",2026-09-08,DOMESTIC BUSINESS CORPORATION,Erie,New York,Carmen Vazquez Collado,188 Young St,,Tonawanda,NY,14150
8016389,CAPROTTI & SON MASONRY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Ulster,New York,CAPROTTI & SON MASONRY LLC,po box 558,,SAUGERTIES,NY,12477
8016390,MAMA DOOM LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,Heather Salamone,29 Paddock Place,,Newburgh,NY,12550
8016392,ROCK MOUNTAIN SPRINGS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Delaware,New York,VNITAH VIVINETTO,255 BEEBE ROAD,,MINEOLA,NY,11501
8016393,SIR HOLDINGS COMPANY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,"c/o Vcorp Agent Services, Inc.",25 Robert Pitt Drive,Suite 204,Monsey,NY,10952
8016394,"FAT BATCH, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,"FAT BATCH, LLC",150 SECATOGUE AVENUE,,FARMINGDALE,NY,11735
8016395,"GET YOUR MAHJ-ON, LONG ISLAND, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Dutchess,New York,The LLC C/O Better Business Buddies,6565 Spring Brook Ave.,"Suite 8, Unit 302",Rhinebeck,NY,12572
8016396,HK LORREL LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,HK LORREL LLC,"534 Willow Avenue, Suite 214",,Cedarhurst,NY,11516
8016397,740 PURE DELI INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,740 PURE DELI INC.,740 BROADWAY,,BROOKLYN,NY,11206
8016398,ERICA LANCELLOTTI REAL ESTATE CORPORATION,2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,ERICA LANCELLOTTI REAL ESTATE CORPORATION,2077 Center Ave Apt 16K,,Fort Lee,NJ,07024
8016399,J&D CLEANING USA INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,J&D CLEANING USA INC.,1806 Caton Avenue,Apt. C3,Brooklyn,NY,11226
8016400,EPIC DISTINCTION CLEANING & FACILITIES SERVICES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Epic Distinction Cleaning &amp; Facilities Services LLC,139-28 Springfield Blvd,,Jamaica,NY,11413
8016401,KENSICO RIDGE PAINTING LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Nathaniel Leonard,83 Theodore Fremd Ave,,Rye,NY,10580
8016402,THE BUS STOP DOUBLE DELIGHT LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Michael Mckeson,430 Brooklyn Ave,,Brooklyn,NY,11225
8016403,BRIAN NO1 INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,BRIAN NO1 INC.,136-42 MAPLE AVE APT#2E,,FLUSHING,NY,11355
8016404,CALM BEARING INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,CALM BEARING INC.,"1151 Brighton Beach Ave, Apt 1 O",,Brooklyn,NY,11235
8016405,MARIA LAGUARDIAN LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,MARIA LAGUARDIAN LLC,1015 E 229th St,,Bronx,NY,10466
8016406,OH NICE PRODUCTIONS INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,New York,New York,Maxwell Barrett,1 River Place Apt 227,,New York,NY,10036
8016407,NEXT PHASE ADVISORY LLC,2026-09-08,FOREIGN LIMITED LIABILITY COMPANY,Albany,California,northwest registered agent llc,418 broadway ste n,,ALBANY,NY,12207
8016408,HASANOVA LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,NUQRA HASANOVA,9 BRIGHTON 1ST RD,,Brooklyn,NY,11235
8016409,LEON NEXUS SOLUTIONS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,SHARON LEON,1994 Bergen Street ofc 20,,Brooklyn,NY,11233
8016411,NEW QUALITY COMPANY INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,VICTOR S. MIRANDA FLORES,6058 69TH AVENUE 2FL,,RIDGEWOOD,NY,11385
8016412,SMOOTHER SERVICES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,SMOOTHER SERVICES LLC,228 Park Ave S #984840,,New York,NY,10003
8016413,SETLER RIDGE HANDYMAN SERVICES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Onondaga,New York,Danny W Setler,102 Clarewood Drive,,Baldwinsville,NY,13027
8016414,KATALEYA CORPORATION,2026-09-08,DOMESTIC BUSINESS CORPORATION,New York,New York,BUSINESS FILINGS INCORPORATED,28 LIBERTY STREET,,NEW YORK,NY,10005
8016415,LUCKY TRADING LE INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,New York,New York,Lucky Trading LE Inc.,14629 56TH RD FL 1,,Flushing,NY,11355
8016416,DAHLS PARTNERS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,DAHLS PARTNERS LLC,981 E 85TH ST APT 4,,BROOKLYN,NY,11236
8016418,ARS MAGNA ANAGRAMS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,NEIL BINES,16230 POWELLS COVE BLVD APT 3D,,WHITESTONE,NY,11357
8016420,C & C LAUNDRY AT BUSHWICK INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,C & C LAUNDRY AT BUSHWICK INC.,47 BUFFALO AVE,,BROOKLYN,NY,11233
8016422,LIL' BEATS & BOPS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Ashley Vascellaro,"219 13th Street, Apt 8",,Brooklyn,NY,11215
8016423,MY BRANDED MERCH INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,EVERTON DIAS,22 BAYBERRY ROAD,,RONKONKOMA,NY,11779
8016424,BEAUTY QUEEN SKINCARE INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,BEAUTY QUEEN SKINCARE INC.,41-40 UNION STREET APT 10R,,FLUSHING,NY,11355
8016426,NYSBC LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,THE LIMITED LIABILITY COMPANY,48 S SERVICE RD Suite 404,,MELVILLE,NY,11791
8016427,WENZHOU 1ST WHOLESALE INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,New York,New York,Wenzhou 1st wholesale Inc.,3532 Leavitt St,#PHB,Flushing,NY,11354
8016428,A SPARKLE OF JOY CREATIONS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,Marijana Balan,4 Orion Ave,,Monroe,NY,10950
8016429,COLISEUM GLADIATOR GYM INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,COLISEUM GLADIATOR GYM INC.,157 MCKINLEY AVENUE,,BROOKLYN,NY,11208
8016430,99 WILSON AVENUE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,c/o The LLC,1395 Marconi Blvd,Ste B,Copiague,NY,11726
8016431,CPG STEVENSON B3 LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,CPG STEVENSON B3 LLC,116 E 27th St,10th Floor,New York,NY,10016
8016432,NEW LAKE RESIDENTIAL LLC,2026-09-08,FOREIGN LIMITED LIABILITY COMPANY,New York,New Jersey,"VSTATE FILINGS, LLC",301 MILL RD STE U-5,,HEWLETT,NY,11557
8016433,TITAN IT BUILDERS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,TITAN IT BUILDERS LLC,125 BAY 53RD STREET,,BROOKLYN,NY,11214
8016434,COMMUNICATION + CONNECTION SPEECH PATHOLOGY PLLC,2026-09-08,DOMESTIC PROFESSIONAL SERVICE LIMITED LIABILITY COMPANY,Nassau,New York,"love law firm, pllc",1936 hempstead tpke suite 116,,EAST MEADOW,NY,11554
8016435,51NYC LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,51NYC LLC,45 N station plz suite 315,,Great Neck,NY,11021
8016436,"WINGS OF ABILITY NY, INC.",2026-09-08,DOMESTIC NOT-FOR-PROFIT CORPORATION,New York,New York,"WINGS OF ABILITY NY, INC.",120 e 36st,"apt, 4a",NEW YORK,NY,10016
8016437,RORO PRO SERVICES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,RORO PRO SERVICES LLC,144 E 44TH STREET SUITE 106,,NEW YORK,NY,10017
8016438,ALTHEA ADVISORS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Althea Advisors LLC,160 West 62nd St 7G,,New York,NY,10023
8016439,RPG FOR I SERVICES INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,RPG FOR I SERVICES INC.,1977 Salisbury Park Drive,,Westbury,NY,11590
8016440,RALY REACH AND LOVE YOURSELF INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,RALY Reach and Love Yourself Inc.,69-60 108 St Apt.610,,Forest Hills,NY,11375
8016441,NY CITI CARE ADULT HEALTH NP PRACTICE P.C.,2026-09-08,DOMESTIC PROFESSIONAL SERVICE CORPORATION,Bronx,New York,gifty asafo-adjei,120 casals place,apt 22d,BRONX,NY,10475
8016442,"EAST END LEARNING AND ARTS, INC.",2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,"East End Learning and Arts, Inc.",21 Carol Avenue,,Manorville,NY,11949
8016443,TJD SUPPLY GROUP INCORPORATED,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,Adam Dulberg,"Rothbard &amp; Sinchuk, LLP","2631 Merrick Rd., Ste. 404",Bellmore,NY,11710
8016444,ALLANDO HOLDINGS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,ZENBUSINESS INC.,41 STATE STREET,SUITE 112,ALBANY,NY,12207
8016446,6 HUDSON LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,6 Hudson LLC,46 Ostilla Ave.,,Spring Valley,NY,10977
8016447,GATEWAY ASSOCIATES II L.L.C.,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Nicholas Garguilo,25 Gateway Drive,,Copiague,NY,11726
8016448,ASHER & ALEC LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Jenna Spar,19 Old Orchard Road,,Rye Brook,NY,10573
8016449,706 ANNADALE RD LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,706 ANNADALE RD LLC,"C/O 159 New Dorp Plaza, 1st Fl",,Staten Island,NY,10306
8016452,ZG BOOKS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,ZG Books LLC,6 Walter Dr.,,Monsey,NY,10952
